,IDs,esm2_t33_650M_UR50D,esm2_t36_3B_UR50D,esm2_t48_15B_UR50D,Subtypes
1306,esm2_t36_3B_UR50D_idx1306,0,1,0,esm2_t36_3B_UR50D
1307,esm2_t36_3B_UR50D_idx1307,0,1,0,esm2_t36_3B_UR50D
1308,esm2_t36_3B_UR50D_idx1308,0,1,0,esm2_t36_3B_UR50D
1309,esm2_t36_3B_UR50D_idx1309,0,1,0,esm2_t36_3B_UR50D
1310,esm2_t36_3B_UR50D_idx1310,0,1,0,esm2_t36_3B_UR50D
1311,esm2_t36_3B_UR50D_idx1311,0,1,0,esm2_t36_3B_UR50D
1312,esm2_t36_3B_UR50D_idx1312,0,1,0,esm2_t36_3B_UR50D
1313,esm2_t36_3B_UR50D_idx1313,0,1,0,esm2_t36_3B_UR50D
1314,esm2_t36_3B_UR50D_idx1314,0,1,0,esm2_t36_3B_UR50D
1315,esm2_t36_3B_UR50D_idx1315,0,1,0,esm2_t36_3B_UR50D
1316,esm2_t36_3B_UR50D_idx1316,0,1,0,esm2_t36_3B_UR50D
1317,esm2_t36_3B_UR50D_idx1317,0,1,0,esm2_t36_3B_UR50D
1318,esm2_t36_3B_UR50D_idx1318,0,1,0,esm2_t36_3B_UR50D
1319,esm2_t36_3B_UR50D_idx1319,0,1,0,esm2_t36_3B_UR50D
1320,esm2_t36_3B_UR50D_idx1320,0,1,0,esm2_t36_3B_UR50D
1321,esm2_t36_3B_UR50D_idx1321,0,1,0,esm2_t36_3B_UR50D
1322,esm2_t36_3B_UR50D_idx1322,0,1,0,esm2_t36_3B_UR50D
1323,esm2_t36_3B_UR50D_idx1323,0,1,0,esm2_t36_3B_UR50D
1324,esm2_t36_3B_UR50D_idx1324,0,1,0,esm2_t36_3B_UR50D
1325,esm2_t36_3B_UR50D_idx1325,0,1,0,esm2_t36_3B_UR50D
1326,esm2_t36_3B_UR50D_idx1326,0,1,0,esm2_t36_3B_UR50D
1327,esm2_t36_3B_UR50D_idx1327,0,1,0,esm2_t36_3B_UR50D
1328,esm2_t36_3B_UR50D_idx1328,0,1,0,esm2_t36_3B_UR50D
1329,esm2_t36_3B_UR50D_idx1329,0,1,0,esm2_t36_3B_UR50D
1330,esm2_t36_3B_UR50D_idx1330,0,1,0,esm2_t36_3B_UR50D
1331,esm2_t36_3B_UR50D_idx1331,0,1,0,esm2_t36_3B_UR50D
1332,esm2_t36_3B_UR50D_idx1332,0,1,0,esm2_t36_3B_UR50D
1333,esm2_t36_3B_UR50D_idx1333,0,1,0,esm2_t36_3B_UR50D
1334,esm2_t36_3B_UR50D_idx1334,0,1,0,esm2_t36_3B_UR50D
1335,esm2_t36_3B_UR50D_idx1335,0,1,0,esm2_t36_3B_UR50D
1336,esm2_t36_3B_UR50D_idx1336,0,1,0,esm2_t36_3B_UR50D
1337,esm2_t36_3B_UR50D_idx1337,0,1,0,esm2_t36_3B_UR50D
1338,esm2_t36_3B_UR50D_idx1338,0,1,0,esm2_t36_3B_UR50D
1339,esm2_t36_3B_UR50D_idx1339,0,1,0,esm2_t36_3B_UR50D
1340,esm2_t36_3B_UR50D_idx1340,0,1,0,esm2_t36_3B_UR50D
1341,esm2_t36_3B_UR50D_idx1341,0,1,0,esm2_t36_3B_UR50D
1342,esm2_t36_3B_UR50D_idx1342,0,1,0,esm2_t36_3B_UR50D
1343,esm2_t36_3B_UR50D_idx1343,0,1,0,esm2_t36_3B_UR50D
1344,esm2_t36_3B_UR50D_idx1344,0,1,0,esm2_t36_3B_UR50D
1345,esm2_t36_3B_UR50D_idx1345,0,1,0,esm2_t36_3B_UR50D
1346,esm2_t36_3B_UR50D_idx1346,0,1,0,esm2_t36_3B_UR50D
1347,esm2_t36_3B_UR50D_idx1347,0,1,0,esm2_t36_3B_UR50D
1348,esm2_t36_3B_UR50D_idx1348,0,1,0,esm2_t36_3B_UR50D
1349,esm2_t36_3B_UR50D_idx1349,0,1,0,esm2_t36_3B_UR50D
1350,esm2_t36_3B_UR50D_idx1350,0,1,0,esm2_t36_3B_UR50D
1351,esm2_t36_3B_UR50D_idx1351,0,1,0,esm2_t36_3B_UR50D
1352,esm2_t36_3B_UR50D_idx1352,0,1,0,esm2_t36_3B_UR50D
1353,esm2_t36_3B_UR50D_idx1353,0,1,0,esm2_t36_3B_UR50D
1354,esm2_t36_3B_UR50D_idx1354,0,1,0,esm2_t36_3B_UR50D
1355,esm2_t36_3B_UR50D_idx1355,0,1,0,esm2_t36_3B_UR50D
1356,esm2_t36_3B_UR50D_idx1356,0,1,0,esm2_t36_3B_UR50D
1357,esm2_t36_3B_UR50D_idx1357,0,1,0,esm2_t36_3B_UR50D
1358,esm2_t36_3B_UR50D_idx1358,0,1,0,esm2_t36_3B_UR50D
1359,esm2_t36_3B_UR50D_idx1359,0,1,0,esm2_t36_3B_UR50D
1360,esm2_t36_3B_UR50D_idx1360,0,1,0,esm2_t36_3B_UR50D
1361,esm2_t36_3B_UR50D_idx1361,0,1,0,esm2_t36_3B_UR50D
1362,esm2_t36_3B_UR50D_idx1362,0,1,0,esm2_t36_3B_UR50D
1363,esm2_t36_3B_UR50D_idx1363,0,1,0,esm2_t36_3B_UR50D
1364,esm2_t36_3B_UR50D_idx1364,0,1,0,esm2_t36_3B_UR50D
1365,esm2_t36_3B_UR50D_idx1365,0,1,0,esm2_t36_3B_UR50D
1366,esm2_t36_3B_UR50D_idx1366,0,1,0,esm2_t36_3B_UR50D
1367,esm2_t36_3B_UR50D_idx1367,0,1,0,esm2_t36_3B_UR50D
1368,esm2_t36_3B_UR50D_idx1368,0,1,0,esm2_t36_3B_UR50D
1369,esm2_t36_3B_UR50D_idx1369,0,1,0,esm2_t36_3B_UR50D
1370,esm2_t36_3B_UR50D_idx1370,0,1,0,esm2_t36_3B_UR50D
1371,esm2_t36_3B_UR50D_idx1371,0,1,0,esm2_t36_3B_UR50D
1372,esm2_t36_3B_UR50D_idx1372,0,1,0,esm2_t36_3B_UR50D
1373,esm2_t36_3B_UR50D_idx1373,0,1,0,esm2_t36_3B_UR50D
1374,esm2_t36_3B_UR50D_idx1374,0,1,0,esm2_t36_3B_UR50D
1375,esm2_t36_3B_UR50D_idx1375,0,1,0,esm2_t36_3B_UR50D
1376,esm2_t36_3B_UR50D_idx1376,0,1,0,esm2_t36_3B_UR50D
1377,esm2_t36_3B_UR50D_idx1377,0,1,0,esm2_t36_3B_UR50D
1378,esm2_t36_3B_UR50D_idx1378,0,1,0,esm2_t36_3B_UR50D
1379,esm2_t36_3B_UR50D_idx1379,0,1,0,esm2_t36_3B_UR50D
1380,esm2_t36_3B_UR50D_idx1380,0,1,0,esm2_t36_3B_UR50D
1381,esm2_t36_3B_UR50D_idx1381,0,1,0,esm2_t36_3B_UR50D
1382,esm2_t36_3B_UR50D_idx1382,0,1,0,esm2_t36_3B_UR50D
1383,esm2_t36_3B_UR50D_idx1383,0,1,0,esm2_t36_3B_UR50D
1384,esm2_t36_3B_UR50D_idx1384,0,1,0,esm2_t36_3B_UR50D
1385,esm2_t36_3B_UR50D_idx1385,0,1,0,esm2_t36_3B_UR50D
1386,esm2_t36_3B_UR50D_idx1386,0,1,0,esm2_t36_3B_UR50D
1387,esm2_t36_3B_UR50D_idx1387,0,1,0,esm2_t36_3B_UR50D
1388,esm2_t36_3B_UR50D_idx1388,0,1,0,esm2_t36_3B_UR50D
1389,esm2_t36_3B_UR50D_idx1389,0,1,0,esm2_t36_3B_UR50D
1390,esm2_t36_3B_UR50D_idx1390,0,1,0,esm2_t36_3B_UR50D
1391,esm2_t36_3B_UR50D_idx1391,0,1,0,esm2_t36_3B_UR50D
1392,esm2_t36_3B_UR50D_idx1392,0,1,0,esm2_t36_3B_UR50D
1393,esm2_t36_3B_UR50D_idx1393,0,1,0,esm2_t36_3B_UR50D
1394,esm2_t36_3B_UR50D_idx1394,0,1,0,esm2_t36_3B_UR50D
1395,esm2_t36_3B_UR50D_idx1395,0,1,0,esm2_t36_3B_UR50D
1396,esm2_t36_3B_UR50D_idx1396,0,1,0,esm2_t36_3B_UR50D
1397,esm2_t36_3B_UR50D_idx1397,0,1,0,esm2_t36_3B_UR50D
1398,esm2_t36_3B_UR50D_idx1398,0,1,0,esm2_t36_3B_UR50D
1399,esm2_t36_3B_UR50D_idx1399,0,1,0,esm2_t36_3B_UR50D
1400,esm2_t36_3B_UR50D_idx1400,0,1,0,esm2_t36_3B_UR50D
1401,esm2_t36_3B_UR50D_idx1401,0,1,0,esm2_t36_3B_UR50D
1402,esm2_t36_3B_UR50D_idx1402,0,1,0,esm2_t36_3B_UR50D
1403,esm2_t36_3B_UR50D_idx1403,0,1,0,esm2_t36_3B_UR50D
1404,esm2_t36_3B_UR50D_idx1404,0,1,0,esm2_t36_3B_UR50D
1405,esm2_t36_3B_UR50D_idx1405,0,1,0,esm2_t36_3B_UR50D
1406,esm2_t36_3B_UR50D_idx1406,0,1,0,esm2_t36_3B_UR50D
1407,esm2_t36_3B_UR50D_idx1407,0,1,0,esm2_t36_3B_UR50D
1408,esm2_t36_3B_UR50D_idx1408,0,1,0,esm2_t36_3B_UR50D
1409,esm2_t36_3B_UR50D_idx1409,0,1,0,esm2_t36_3B_UR50D
1410,esm2_t36_3B_UR50D_idx1410,0,1,0,esm2_t36_3B_UR50D
1411,esm2_t36_3B_UR50D_idx1411,0,1,0,esm2_t36_3B_UR50D
1412,esm2_t36_3B_UR50D_idx1412,0,1,0,esm2_t36_3B_UR50D
1413,esm2_t36_3B_UR50D_idx1413,0,1,0,esm2_t36_3B_UR50D
1414,esm2_t36_3B_UR50D_idx1414,0,1,0,esm2_t36_3B_UR50D
1415,esm2_t36_3B_UR50D_idx1415,0,1,0,esm2_t36_3B_UR50D
1416,esm2_t36_3B_UR50D_idx1416,0,1,0,esm2_t36_3B_UR50D
1417,esm2_t36_3B_UR50D_idx1417,0,1,0,esm2_t36_3B_UR50D
1418,esm2_t36_3B_UR50D_idx1418,0,1,0,esm2_t36_3B_UR50D
1419,esm2_t36_3B_UR50D_idx1419,0,1,0,esm2_t36_3B_UR50D
1420,esm2_t36_3B_UR50D_idx1420,0,1,0,esm2_t36_3B_UR50D
1421,esm2_t36_3B_UR50D_idx1421,0,1,0,esm2_t36_3B_UR50D
1422,esm2_t36_3B_UR50D_idx1422,0,1,0,esm2_t36_3B_UR50D
1423,esm2_t36_3B_UR50D_idx1423,0,1,0,esm2_t36_3B_UR50D
1424,esm2_t36_3B_UR50D_idx1424,0,1,0,esm2_t36_3B_UR50D
1425,esm2_t36_3B_UR50D_idx1425,0,1,0,esm2_t36_3B_UR50D
1426,esm2_t36_3B_UR50D_idx1426,0,1,0,esm2_t36_3B_UR50D
1427,esm2_t36_3B_UR50D_idx1427,0,1,0,esm2_t36_3B_UR50D
1428,esm2_t36_3B_UR50D_idx1428,0,1,0,esm2_t36_3B_UR50D
1429,esm2_t36_3B_UR50D_idx1429,0,1,0,esm2_t36_3B_UR50D
1430,esm2_t36_3B_UR50D_idx1430,0,1,0,esm2_t36_3B_UR50D
1431,esm2_t36_3B_UR50D_idx1431,0,1,0,esm2_t36_3B_UR50D
1432,esm2_t36_3B_UR50D_idx1432,0,1,0,esm2_t36_3B_UR50D
1433,esm2_t36_3B_UR50D_idx1433,0,1,0,esm2_t36_3B_UR50D
1434,esm2_t36_3B_UR50D_idx1434,0,1,0,esm2_t36_3B_UR50D
1435,esm2_t36_3B_UR50D_idx1435,0,1,0,esm2_t36_3B_UR50D
1436,esm2_t36_3B_UR50D_idx1436,0,1,0,esm2_t36_3B_UR50D
1437,esm2_t36_3B_UR50D_idx1437,0,1,0,esm2_t36_3B_UR50D
1438,esm2_t36_3B_UR50D_idx1438,0,1,0,esm2_t36_3B_UR50D
1439,esm2_t36_3B_UR50D_idx1439,0,1,0,esm2_t36_3B_UR50D
1440,esm2_t36_3B_UR50D_idx1440,0,1,0,esm2_t36_3B_UR50D
1441,esm2_t36_3B_UR50D_idx1441,0,1,0,esm2_t36_3B_UR50D
1442,esm2_t36_3B_UR50D_idx1442,0,1,0,esm2_t36_3B_UR50D
1443,esm2_t36_3B_UR50D_idx1443,0,1,0,esm2_t36_3B_UR50D
1444,esm2_t36_3B_UR50D_idx1444,0,1,0,esm2_t36_3B_UR50D
1445,esm2_t36_3B_UR50D_idx1445,0,1,0,esm2_t36_3B_UR50D
1446,esm2_t36_3B_UR50D_idx1446,0,1,0,esm2_t36_3B_UR50D
1447,esm2_t36_3B_UR50D_idx1447,0,1,0,esm2_t36_3B_UR50D
1448,esm2_t36_3B_UR50D_idx1448,0,1,0,esm2_t36_3B_UR50D
1449,esm2_t36_3B_UR50D_idx1449,0,1,0,esm2_t36_3B_UR50D
1450,esm2_t36_3B_UR50D_idx1450,0,1,0,esm2_t36_3B_UR50D
1451,esm2_t36_3B_UR50D_idx1451,0,1,0,esm2_t36_3B_UR50D
1452,esm2_t36_3B_UR50D_idx1452,0,1,0,esm2_t36_3B_UR50D
1453,esm2_t36_3B_UR50D_idx1453,0,1,0,esm2_t36_3B_UR50D
1454,esm2_t36_3B_UR50D_idx1454,0,1,0,esm2_t36_3B_UR50D
1455,esm2_t36_3B_UR50D_idx1455,0,1,0,esm2_t36_3B_UR50D
1456,esm2_t36_3B_UR50D_idx1456,0,1,0,esm2_t36_3B_UR50D
1457,esm2_t36_3B_UR50D_idx1457,0,1,0,esm2_t36_3B_UR50D
1458,esm2_t36_3B_UR50D_idx1458,0,1,0,esm2_t36_3B_UR50D
1459,esm2_t36_3B_UR50D_idx1459,0,1,0,esm2_t36_3B_UR50D
1460,esm2_t36_3B_UR50D_idx1460,0,1,0,esm2_t36_3B_UR50D
1461,esm2_t36_3B_UR50D_idx1461,0,1,0,esm2_t36_3B_UR50D
1462,esm2_t36_3B_UR50D_idx1462,0,1,0,esm2_t36_3B_UR50D
1463,esm2_t36_3B_UR50D_idx1463,0,1,0,esm2_t36_3B_UR50D
1464,esm2_t36_3B_UR50D_idx1464,0,1,0,esm2_t36_3B_UR50D
1465,esm2_t36_3B_UR50D_idx1465,0,1,0,esm2_t36_3B_UR50D
1466,esm2_t36_3B_UR50D_idx1466,0,1,0,esm2_t36_3B_UR50D
1467,esm2_t36_3B_UR50D_idx1467,0,1,0,esm2_t36_3B_UR50D
1468,esm2_t36_3B_UR50D_idx1468,0,1,0,esm2_t36_3B_UR50D
1469,esm2_t36_3B_UR50D_idx1469,0,1,0,esm2_t36_3B_UR50D
1470,esm2_t36_3B_UR50D_idx1470,0,1,0,esm2_t36_3B_UR50D
1471,esm2_t36_3B_UR50D_idx1471,0,1,0,esm2_t36_3B_UR50D
1472,esm2_t36_3B_UR50D_idx1472,0,1,0,esm2_t36_3B_UR50D
1473,esm2_t36_3B_UR50D_idx1473,0,1,0,esm2_t36_3B_UR50D
1474,esm2_t36_3B_UR50D_idx1474,0,1,0,esm2_t36_3B_UR50D
1475,esm2_t36_3B_UR50D_idx1475,0,1,0,esm2_t36_3B_UR50D
1476,esm2_t36_3B_UR50D_idx1476,0,1,0,esm2_t36_3B_UR50D
1477,esm2_t36_3B_UR50D_idx1477,0,1,0,esm2_t36_3B_UR50D
1478,esm2_t36_3B_UR50D_idx1478,0,1,0,esm2_t36_3B_UR50D
1479,esm2_t36_3B_UR50D_idx1479,0,1,0,esm2_t36_3B_UR50D
1480,esm2_t36_3B_UR50D_idx1480,0,1,0,esm2_t36_3B_UR50D
1481,esm2_t36_3B_UR50D_idx1481,0,1,0,esm2_t36_3B_UR50D
1482,esm2_t36_3B_UR50D_idx1482,0,1,0,esm2_t36_3B_UR50D
1483,esm2_t36_3B_UR50D_idx1483,0,1,0,esm2_t36_3B_UR50D
1484,esm2_t36_3B_UR50D_idx1484,0,1,0,esm2_t36_3B_UR50D
1485,esm2_t36_3B_UR50D_idx1485,0,1,0,esm2_t36_3B_UR50D
1486,esm2_t36_3B_UR50D_idx1486,0,1,0,esm2_t36_3B_UR50D
1487,esm2_t36_3B_UR50D_idx1487,0,1,0,esm2_t36_3B_UR50D
1488,esm2_t36_3B_UR50D_idx1488,0,1,0,esm2_t36_3B_UR50D
1489,esm2_t36_3B_UR50D_idx1489,0,1,0,esm2_t36_3B_UR50D
1490,esm2_t36_3B_UR50D_idx1490,0,1,0,esm2_t36_3B_UR50D
1491,esm2_t36_3B_UR50D_idx1491,0,1,0,esm2_t36_3B_UR50D
1492,esm2_t36_3B_UR50D_idx1492,0,1,0,esm2_t36_3B_UR50D
1493,esm2_t36_3B_UR50D_idx1493,0,1,0,esm2_t36_3B_UR50D
1494,esm2_t36_3B_UR50D_idx1494,0,1,0,esm2_t36_3B_UR50D
1495,esm2_t36_3B_UR50D_idx1495,0,1,0,esm2_t36_3B_UR50D
1496,esm2_t36_3B_UR50D_idx1496,0,1,0,esm2_t36_3B_UR50D
1497,esm2_t36_3B_UR50D_idx1497,0,1,0,esm2_t36_3B_UR50D
1498,esm2_t36_3B_UR50D_idx1498,0,1,0,esm2_t36_3B_UR50D
1499,esm2_t36_3B_UR50D_idx1499,0,1,0,esm2_t36_3B_UR50D
1500,esm2_t36_3B_UR50D_idx1500,0,1,0,esm2_t36_3B_UR50D
1501,esm2_t36_3B_UR50D_idx1501,0,1,0,esm2_t36_3B_UR50D
1502,esm2_t36_3B_UR50D_idx1502,0,1,0,esm2_t36_3B_UR50D
1503,esm2_t36_3B_UR50D_idx1503,0,1,0,esm2_t36_3B_UR50D
1504,esm2_t36_3B_UR50D_idx1504,0,1,0,esm2_t36_3B_UR50D
1505,esm2_t36_3B_UR50D_idx1505,0,1,0,esm2_t36_3B_UR50D
1506,esm2_t36_3B_UR50D_idx1506,0,1,0,esm2_t36_3B_UR50D
1507,esm2_t36_3B_UR50D_idx1507,0,1,0,esm2_t36_3B_UR50D
1508,esm2_t36_3B_UR50D_idx1508,0,1,0,esm2_t36_3B_UR50D
1509,esm2_t36_3B_UR50D_idx1509,0,1,0,esm2_t36_3B_UR50D
1510,esm2_t36_3B_UR50D_idx1510,0,1,0,esm2_t36_3B_UR50D
1511,esm2_t36_3B_UR50D_idx1511,0,1,0,esm2_t36_3B_UR50D
1512,esm2_t36_3B_UR50D_idx1512,0,1,0,esm2_t36_3B_UR50D
1513,esm2_t36_3B_UR50D_idx1513,0,1,0,esm2_t36_3B_UR50D
1514,esm2_t36_3B_UR50D_idx1514,0,1,0,esm2_t36_3B_UR50D
1515,esm2_t36_3B_UR50D_idx1515,0,1,0,esm2_t36_3B_UR50D
1516,esm2_t36_3B_UR50D_idx1516,0,1,0,esm2_t36_3B_UR50D
1517,esm2_t36_3B_UR50D_idx1517,0,1,0,esm2_t36_3B_UR50D
1518,esm2_t36_3B_UR50D_idx1518,0,1,0,esm2_t36_3B_UR50D
1519,esm2_t36_3B_UR50D_idx1519,0,1,0,esm2_t36_3B_UR50D
1520,esm2_t36_3B_UR50D_idx1520,0,1,0,esm2_t36_3B_UR50D
1521,esm2_t36_3B_UR50D_idx1521,0,1,0,esm2_t36_3B_UR50D
1522,esm2_t36_3B_UR50D_idx1522,0,1,0,esm2_t36_3B_UR50D
1523,esm2_t36_3B_UR50D_idx1523,0,1,0,esm2_t36_3B_UR50D
1524,esm2_t36_3B_UR50D_idx1524,0,1,0,esm2_t36_3B_UR50D
1525,esm2_t36_3B_UR50D_idx1525,0,1,0,esm2_t36_3B_UR50D
1526,esm2_t36_3B_UR50D_idx1526,0,1,0,esm2_t36_3B_UR50D
1527,esm2_t36_3B_UR50D_idx1527,0,1,0,esm2_t36_3B_UR50D
1528,esm2_t36_3B_UR50D_idx1528,0,1,0,esm2_t36_3B_UR50D
1529,esm2_t36_3B_UR50D_idx1529,0,1,0,esm2_t36_3B_UR50D
1530,esm2_t36_3B_UR50D_idx1530,0,1,0,esm2_t36_3B_UR50D
1531,esm2_t36_3B_UR50D_idx1531,0,1,0,esm2_t36_3B_UR50D
1532,esm2_t36_3B_UR50D_idx1532,0,1,0,esm2_t36_3B_UR50D
1533,esm2_t36_3B_UR50D_idx1533,0,1,0,esm2_t36_3B_UR50D
1534,esm2_t36_3B_UR50D_idx1534,0,1,0,esm2_t36_3B_UR50D
1535,esm2_t36_3B_UR50D_idx1535,0,1,0,esm2_t36_3B_UR50D
1536,esm2_t36_3B_UR50D_idx1536,0,1,0,esm2_t36_3B_UR50D
1537,esm2_t36_3B_UR50D_idx1537,0,1,0,esm2_t36_3B_UR50D
1538,esm2_t36_3B_UR50D_idx1538,0,1,0,esm2_t36_3B_UR50D
1539,esm2_t36_3B_UR50D_idx1539,0,1,0,esm2_t36_3B_UR50D
1540,esm2_t36_3B_UR50D_idx1540,0,1,0,esm2_t36_3B_UR50D
1541,esm2_t36_3B_UR50D_idx1541,0,1,0,esm2_t36_3B_UR50D
1542,esm2_t36_3B_UR50D_idx1542,0,1,0,esm2_t36_3B_UR50D
1543,esm2_t36_3B_UR50D_idx1543,0,1,0,esm2_t36_3B_UR50D
1544,esm2_t36_3B_UR50D_idx1544,0,1,0,esm2_t36_3B_UR50D
1545,esm2_t36_3B_UR50D_idx1545,0,1,0,esm2_t36_3B_UR50D
1546,esm2_t36_3B_UR50D_idx1546,0,1,0,esm2_t36_3B_UR50D
1547,esm2_t36_3B_UR50D_idx1547,0,1,0,esm2_t36_3B_UR50D
1548,esm2_t36_3B_UR50D_idx1548,0,1,0,esm2_t36_3B_UR50D
1549,esm2_t36_3B_UR50D_idx1549,0,1,0,esm2_t36_3B_UR50D
1550,esm2_t36_3B_UR50D_idx1550,0,1,0,esm2_t36_3B_UR50D
1551,esm2_t36_3B_UR50D_idx1551,0,1,0,esm2_t36_3B_UR50D
1552,esm2_t36_3B_UR50D_idx1552,0,1,0,esm2_t36_3B_UR50D
1553,esm2_t36_3B_UR50D_idx1553,0,1,0,esm2_t36_3B_UR50D
1554,esm2_t36_3B_UR50D_idx1554,0,1,0,esm2_t36_3B_UR50D
1555,esm2_t36_3B_UR50D_idx1555,0,1,0,esm2_t36_3B_UR50D
1556,esm2_t36_3B_UR50D_idx1556,0,1,0,esm2_t36_3B_UR50D
1557,esm2_t36_3B_UR50D_idx1557,0,1,0,esm2_t36_3B_UR50D
1558,esm2_t36_3B_UR50D_idx1558,0,1,0,esm2_t36_3B_UR50D
1559,esm2_t36_3B_UR50D_idx1559,0,1,0,esm2_t36_3B_UR50D
1560,esm2_t36_3B_UR50D_idx1560,0,1,0,esm2_t36_3B_UR50D
1561,esm2_t36_3B_UR50D_idx1561,0,1,0,esm2_t36_3B_UR50D
1562,esm2_t36_3B_UR50D_idx1562,0,1,0,esm2_t36_3B_UR50D
1563,esm2_t36_3B_UR50D_idx1563,0,1,0,esm2_t36_3B_UR50D
1564,esm2_t36_3B_UR50D_idx1564,0,1,0,esm2_t36_3B_UR50D
1565,esm2_t36_3B_UR50D_idx1565,0,1,0,esm2_t36_3B_UR50D
1566,esm2_t36_3B_UR50D_idx1566,0,1,0,esm2_t36_3B_UR50D
1567,esm2_t36_3B_UR50D_idx1567,0,1,0,esm2_t36_3B_UR50D
1568,esm2_t36_3B_UR50D_idx1568,0,1,0,esm2_t36_3B_UR50D
1569,esm2_t36_3B_UR50D_idx1569,0,1,0,esm2_t36_3B_UR50D
1570,esm2_t36_3B_UR50D_idx1570,0,1,0,esm2_t36_3B_UR50D
1571,esm2_t36_3B_UR50D_idx1571,0,1,0,esm2_t36_3B_UR50D
1572,esm2_t36_3B_UR50D_idx1572,0,1,0,esm2_t36_3B_UR50D
1573,esm2_t36_3B_UR50D_idx1573,0,1,0,esm2_t36_3B_UR50D
1574,esm2_t36_3B_UR50D_idx1574,0,1,0,esm2_t36_3B_UR50D
1575,esm2_t36_3B_UR50D_idx1575,0,1,0,esm2_t36_3B_UR50D
1576,esm2_t36_3B_UR50D_idx1576,0,1,0,esm2_t36_3B_UR50D
1577,esm2_t36_3B_UR50D_idx1577,0,1,0,esm2_t36_3B_UR50D
1578,esm2_t36_3B_UR50D_idx1578,0,1,0,esm2_t36_3B_UR50D
1579,esm2_t36_3B_UR50D_idx1579,0,1,0,esm2_t36_3B_UR50D
1580,esm2_t36_3B_UR50D_idx1580,0,1,0,esm2_t36_3B_UR50D
1581,esm2_t36_3B_UR50D_idx1581,0,1,0,esm2_t36_3B_UR50D
1582,esm2_t36_3B_UR50D_idx1582,0,1,0,esm2_t36_3B_UR50D
1583,esm2_t36_3B_UR50D_idx1583,0,1,0,esm2_t36_3B_UR50D
1584,esm2_t36_3B_UR50D_idx1584,0,1,0,esm2_t36_3B_UR50D
1585,esm2_t36_3B_UR50D_idx1585,0,1,0,esm2_t36_3B_UR50D
1586,esm2_t36_3B_UR50D_idx1586,0,1,0,esm2_t36_3B_UR50D
1587,esm2_t36_3B_UR50D_idx1587,0,1,0,esm2_t36_3B_UR50D
1588,esm2_t36_3B_UR50D_idx1588,0,1,0,esm2_t36_3B_UR50D
1589,esm2_t36_3B_UR50D_idx1589,0,1,0,esm2_t36_3B_UR50D
1590,esm2_t36_3B_UR50D_idx1590,0,1,0,esm2_t36_3B_UR50D
1591,esm2_t36_3B_UR50D_idx1591,0,1,0,esm2_t36_3B_UR50D
1592,esm2_t36_3B_UR50D_idx1592,0,1,0,esm2_t36_3B_UR50D
1593,esm2_t36_3B_UR50D_idx1593,0,1,0,esm2_t36_3B_UR50D
1594,esm2_t36_3B_UR50D_idx1594,0,1,0,esm2_t36_3B_UR50D
1595,esm2_t36_3B_UR50D_idx1595,0,1,0,esm2_t36_3B_UR50D
1596,esm2_t36_3B_UR50D_idx1596,0,1,0,esm2_t36_3B_UR50D
1597,esm2_t36_3B_UR50D_idx1597,0,1,0,esm2_t36_3B_UR50D
1598,esm2_t36_3B_UR50D_idx1598,0,1,0,esm2_t36_3B_UR50D
1599,esm2_t36_3B_UR50D_idx1599,0,1,0,esm2_t36_3B_UR50D
1600,esm2_t36_3B_UR50D_idx1600,0,1,0,esm2_t36_3B_UR50D
1601,esm2_t36_3B_UR50D_idx1601,0,1,0,esm2_t36_3B_UR50D
1602,esm2_t36_3B_UR50D_idx1602,0,1,0,esm2_t36_3B_UR50D
1603,esm2_t36_3B_UR50D_idx1603,0,1,0,esm2_t36_3B_UR50D
1604,esm2_t36_3B_UR50D_idx1604,0,1,0,esm2_t36_3B_UR50D
1605,esm2_t36_3B_UR50D_idx1605,0,1,0,esm2_t36_3B_UR50D
1606,esm2_t36_3B_UR50D_idx1606,0,1,0,esm2_t36_3B_UR50D
1607,esm2_t36_3B_UR50D_idx1607,0,1,0,esm2_t36_3B_UR50D
1608,esm2_t36_3B_UR50D_idx1608,0,1,0,esm2_t36_3B_UR50D
1609,esm2_t36_3B_UR50D_idx1609,0,1,0,esm2_t36_3B_UR50D
1610,esm2_t36_3B_UR50D_idx1610,0,1,0,esm2_t36_3B_UR50D
1611,esm2_t36_3B_UR50D_idx1611,0,1,0,esm2_t36_3B_UR50D
1612,esm2_t36_3B_UR50D_idx1612,0,1,0,esm2_t36_3B_UR50D
1613,esm2_t36_3B_UR50D_idx1613,0,1,0,esm2_t36_3B_UR50D
1614,esm2_t36_3B_UR50D_idx1614,0,1,0,esm2_t36_3B_UR50D
1615,esm2_t36_3B_UR50D_idx1615,0,1,0,esm2_t36_3B_UR50D
1616,esm2_t36_3B_UR50D_idx1616,0,1,0,esm2_t36_3B_UR50D
1617,esm2_t36_3B_UR50D_idx1617,0,1,0,esm2_t36_3B_UR50D
1618,esm2_t36_3B_UR50D_idx1618,0,1,0,esm2_t36_3B_UR50D
1619,esm2_t36_3B_UR50D_idx1619,0,1,0,esm2_t36_3B_UR50D
1620,esm2_t36_3B_UR50D_idx1620,0,1,0,esm2_t36_3B_UR50D
1621,esm2_t36_3B_UR50D_idx1621,0,1,0,esm2_t36_3B_UR50D
